"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.264691938E1,-3.242167234E-1,4.741841555E-1,-5.355761051E-1
4.264906915E1,-3.449861407E-1,4.960225821E-1,-5.157229900E-1
4.265121721E1,-3.669773042E-1,5.141957998E-1,-4.948008358E-1
4.265335468E1,-3.877467215E-1,5.358815193E-1,-4.735732675E-1
4.265551674E1,-4.134030640E-1,5.528330207E-1,-4.514294267E-1
4.265765595E1,-4.366159439E-1,5.659666657E-1,-4.254676402E-1
4.265982490E1,-4.586070776E-1,5.778785348E-1,-4.008803070E-1
4.266196097E1,-4.842634201E-1,5.885686874E-1,-3.749185503E-1
4.266412317E1,-5.085453391E-1,5.955936313E-1,-3.503312171E-1
4.266627293E1,-5.342016816E-1,5.989533663E-1,-3.208569586E-1
4.266842762E1,-5.597052574E-1,6.023131609E-1,-2.952006161E-1
4.267057160E1,-5.853615999E-1,6.007859707E-1,-2.657263875E-1
4.267270396E1,-6.133087277E-1,5.966626406E-1,-2.388483137E-1
4.267485845E1,-6.389650702E-1,5.890268087E-1,-2.095267773E-1
4.267702635E1,-6.656904221E-1,5.763513446E-1,-1.802052408E-1
4.267918003E1,-6.936374903E-1,5.636758804E-1,-1.521054506E-1
4.268133052E1,-7.217372656E-1,5.487096906E-1,-1.229366288E-1
4.268347600E1,-7.521278262E-1,5.299255848E-1,-9.483683109E-2
4.268562893E1,-7.800748944E-1,5.086980462E-1,-6.566801667E-2
4.268777544E1,-8.080220222E-1,4.850270152E-1,-3.894266114E-2
4.268991034E1,-8.384125233E-1,4.590652287E-1,-1.237002108E-2
4.269206063E1,-8.639161587E-1,4.292855561E-1,1.313360315E-2
4.269422612E1,-8.969029188E-1,4.007275999E-1,3.848451003E-2
4.269638304E1,-9.260717034E-1,3.685044646E-1,6.154467165E-2
4.269853444E1,-9.540187716E-1,3.388774991E-1,8.200865984E-2
4.270068178E1,-9.819658995E-1,3.054326177E-1,1.024726480E-1
4.270283376E1,-1.009912968E0,2.709187269E-1,1.192714423E-1
4.270498265E1,-1.036638379E0,2.376265824E-1,1.350012124E-1
4.270713528E1,-1.063516378E0,2.031126916E-1,1.481348276E-1
4.270929521E1,-1.090241790E0,1.685988009E-1,1.612684280E-1
4.271143372E1,-1.115745425E0,1.340849251E-1,1.695151031E-1
4.271358264E1,-1.142623425E0,1.020144969E-1,1.765400618E-1
4.271573076E1,-1.166905284E0,7.131851465E-2,1.798998117E-1
4.271788490E1,-1.188896537E0,3.940080851E-2,1.821905524E-1
4.272003927E1,-1.214400053E0,9.926560335E-3,1.818851233E-1
4.272218665E1,-1.237612963E0,-1.710422710E-2,1.805106848E-1
4.272433608E1,-1.260825872E0,-4.535674304E-2,1.765400618E-1
4.272648532E1,-1.283886075E0,-6.994406879E-2,1.715004146E-1
4.272863740E1,-1.307098866E0,-9.682214260E-2,1.638645977E-1
4.273078344E1,-1.329089999E0,-1.226311997E-1,1.576032341E-1
4.273292379E1,-1.351081252E0,-1.470658034E-1,1.464549452E-1
4.273508869E1,-1.370628953E0,-1.690569520E-1,1.377501190E-1
4.273722977E1,-1.388802171E0,-1.912008226E-1,1.278235465E-1
4.273937998E1,-1.407128096E0,-2.119702399E-1,1.154535338E-1
4.274152813E1,-1.426675797E0,-2.278527319E-1,1.043052375E-1
4.274369209E1,-1.441336513E0,-2.411390543E-1,9.315694869E-2
4.274584099E1,-1.457371712E0,-2.533563673E-1,7.971791178E-2
4.274797410E1,-1.472032547E0,-2.643519342E-1,6.734789163E-2
4.275010874E1,-1.485471606E0,-2.741257846E-1,5.635231733E-2
4.275225902E1,-1.495245457E0,-2.837468982E-1,4.535674304E-2
4.275441413E1,-1.502575755E0,-2.874121070E-1,3.298672289E-2
4.275656735E1,-1.508684397E0,-2.945897579E-1,2.199114859E-2
4.275871704E1,-1.512349606E0,-2.958115041E-1,1.221730467E-2
4.276086713E1,-1.514793038E0,-3.042109013E-1,3.665191587E-3
4.276301873E1,-1.513571382E0,-3.115412891E-1,-6.261368748E-3
4.276516845E1,-1.508837104E0,-3.162754774E-1,-1.481348183E-2
4.276731888E1,-1.501506805E0,-3.272710443E-1,-2.474004216E-2
4.276946943E1,-1.491580248E0,-3.407101035E-1,-3.237585723E-2
4.277162196E1,-1.478141189E0,-3.588833213E-1,-4.108068720E-2
4.277377124E1,-1.461036921E0,-3.784310222E-1,-4.871650413E-2
4.277592077E1,-1.447597861E0,-4.063780904E-1,-5.772676691E-2
4.277807091E1,-1.430341005E0,-4.369213581E-1,-6.658431143E-2
4.278022198E1,-1.403462887E0,-4.699080884E-1,-7.681630552E-2
4.278237201E1,-1.380249977E0,-5.051855445E-1,-8.842274547E-2
4.278452308E1,-1.359327912E0,-5.491678715E-1,-1.023199260E-1
4.278667339E1,-1.331228137E0,-5.905539989E-1,-1.151480973E-1
4.278882367E1,-1.304197311E0,-6.345362663E-1,-1.316414624E-1
4.279097075E1,-1.277319193E0,-6.771441102E-1,-1.505782902E-1
4.279312399E1,-1.249066710E0,-7.185302377E-1,-1.695151031E-1
4.279527461E1,-1.224632144E0,-7.599163651E-1,-1.907426715E-1
4.279742697E1,-1.192867160E0,-7.987062931E-1,-2.145664245E-1
4.279957570E1,-1.167210817E0,-8.303185701E-1,-2.419026345E-1
4.280172625E1,-1.143997908E0,-8.629998565E-1,-2.667953968E-1
4.280387658E1,-1.119563222E0,-8.860600591E-1,-2.964223623E-1
4.280602928E1,-1.095128655E0,-9.040805697E-1,-3.248275816E-1
4.280817949E1,-1.070694089E0,-9.196576476E-1,-3.520110846E-1
4.281032836E1,-1.053742528E0,-9.193521738E-1,-3.813326359E-1
4.281247821E1,-1.035416603E0,-9.176723361E-1,-4.094324410E-1
4.281462998E1,-1.024573684E0,-9.075930119E-1,-4.387539625E-1
4.281677990E1,-1.013730884E0,-8.950703144E-1,-4.642575979E-1
4.281893332E1,-1.002735257E0,-8.764389157E-1,-4.885394871E-1
4.282109626E1,-9.967793822E-1,-8.492553830E-1,-5.138903856E-1
4.282324243E1,-9.944885969E-1,-8.245153427E-1,-5.355761051E-1
4.282537587E1,-9.946413636E-1,-7.961101532E-1,-5.572618246E-1
4.282754457E1,-9.935722947E-1,-7.689266205E-1,-5.752823353E-1
4.282969011E1,-9.973902106E-1,-7.405213714E-1,-5.933028460E-1
4.283183260E1,-1.001055479E0,-7.171558142E-1,-6.064364910E-1
4.283399596E1,-1.003651619E0,-6.950119138E-1,-6.183483601E-1
4.283614648E1,-1.010982037E0,-6.801984310E-1,-6.279694438E-1
4.283830208E1,-1.016021609E0,-6.728680730E-1,-6.339253783E-1
4.284044981E1,-1.023352027E0,-6.704245806E-1,-6.351471543E-1
4.284259911E1,-1.029460669E0,-6.753115058E-1,-6.327036619E-1
4.284474828E1,-1.034194827E0,-6.864598393E-1,-6.291912198E-1
4.284689845E1,-1.041525245E0,-7.049384713E-1,-6.207917929E-1
4.284904999E1,-1.046259403E0,-7.295258045E-1,-6.064364910E-1
4.285119495E1,-1.052215338E0,-7.579310536E-1,-5.908594131E-1
4.285333139E1,-1.058171272E0,-7.973318696E-1,-5.703954101E-1
4.285550067E1,-1.059240341E0,-8.330674767E-1,-5.451972485E-1
4.285765251E1,-1.062752843E0,-8.775079250E-1,-5.199990273E-1
4.285980761E1,-1.061378360E0,-9.268352985E-1,-4.900666475E-1
4.286195213E1,-1.061072946E0,-9.737191796E-1,-4.576907754E-1
4.286410255E1,-1.058476806E0,-1.021824837E0,-4.263839424E-1
4.286625384E1,-1.052215338E0,-1.067487001E0,-3.927863538E-1
4.286840354E1,-1.047023058E0,-1.118036151E0,-3.579670191E-1
4.287055402E1,-1.038318157E0,-1.160033107E0,-3.229950070E-1
4.287270455E1,-1.030682325E0,-1.203251839E0,-2.881756723E-1
4.287485312E1,-1.021977544E0,-1.246470571E0,-2.532036304E-1
4.287699048E1,-1.009607553E0,-1.288467526E0,-2.183843255E-1
4.287914328E1,-1.000749946E0,-1.329089999E0,-1.858557463E-1
4.288130648E1,-9.871582389E-1,-1.363756657E0,-1.545489132E-1
4.288346009E1,-9.723447561E-1,-1.398270488E0,-1.269072592E-1
4.288560965E1,-9.575312734E-1,-1.430341005E0,-1.004873365E-1
4.288775254E1,-9.463829994E-1,-1.464854836E0,-7.651086897E-2
4.288989881E1,-9.279043078E-1,-1.498147011E0,-5.742133409E-2
4.289206030E1,-9.106473923E-1,-1.523956060E0,-4.184427112E-2
4.289421108E1,-8.947648406E-1,-1.548543453E0,-2.748893574E-2
4.289636202E1,-8.750644922E-1,-1.571908951E0,-1.817324013E-2
4.289850991E1,-8.555167913E-1,-1.587791443E0,-9.773843922E-3
4.290066132E1,-8.370380998E-1,-1.601230502E0,-6.414085161E-3
4.290281102E1,-8.162686825E-1,-1.609782696E0,-4.123340361E-3
4.290495846E1,-7.954992652E-1,-1.613447785E0,-5.497787148E-3
4.290709918E1,-7.722864151E-1,-1.608408213E0,-9.162978269E-3
4.290926168E1,-7.502952218E-1,-1.604590297E0,-1.282817032E-2
4.291139816E1,-7.246388793E-1,-1.595885396E0,-2.015855350E-2
4.291355210E1,-6.991352439E-1,-1.585958838E0,-2.871066704E-2
4.291570051E1,-6.734789610E-1,-1.567327499E0,-3.833179548E-2
4.291786851E1,-6.441574097E-1,-1.547627091E0,-4.810563847E-2
4.292001758E1,-6.137668490E-1,-1.527773976E0,-6.017022580E-2
4.292216694E1,-5.820018649E-1,-1.506699085E0,-7.345654815E-2
4.292430912E1,-5.491678715E-1,-1.483180761E0,-8.429940045E-2
4.292646765E1,-5.138903856E-1,-1.458440781E0,-9.758572280E-2
4.292861799E1,-4.747950137E-1,-1.428813815E0,-1.120937690E-1
4.293076566E1,-4.382958114E-1,-1.399186850E0,-1.253800988E-1
4.293290704E1,-3.979786932E-1,-1.373072386E0,-1.398881376E-1
4.293507745E1,-3.553708494E-1,-1.339780211E0,-1.554652005E-1
4.293721854E1,-3.139847219E-1,-1.312443972E0,-1.711949855E-1
4.293937230E1,-2.675589919E-1,-1.284038782E0,-1.893682331E-1
4.294151732E1,-2.225076705E-1,-1.255480766E0,-2.075414658E-1
4.294367131E1,-1.774563491E-1,-1.233184218E0,-2.246456891E-1
4.294582147E1,-1.310305893E-1,-1.207069755E0,-2.428189367E-1
4.294797097E1,-8.597928286E-2,-1.188285589E0,-2.635883391E-1
4.295011818E1,-3.848451003E-2,-1.168432474E0,-2.829833329E-1
4.295225666E1,7.941247895E-3,-1.142318010E0,-3.060434759E-1
4.295440924E1,5.543602258E-2,-1.129642606E0,-3.281873465E-1
4.295657300E1,1.079704314E-1,-1.112232924E0,-3.514002264E-1
4.295872634E1,1.566869318E-1,-1.090852618E0,-3.769038618E-1
4.296087838E1,2.029599845E-1,-1.073442936E0,-4.037819207E-1
4.296302544E1,2.553416789E-1,-1.054506183E0,-4.318817258E-1
4.296517468E1,3.029891551E-1,-1.030835152E0,-4.598288238E-1
4.296732515E1,3.517056704E-1,-1.010829210E0,-4.903720617E-1
4.296947637E1,4.016439021E-1,-9.894489646E-1,-5.209153295E-1
4.297162604E1,4.491386712E-1,-9.633345008E-1,-5.513058901E-1
4.297377655E1,4.966334403E-1,-9.372199774E-1,-5.829181671E-1
4.297592728E1,5.441282392E-1,-9.109528065E-1,-6.145304441E-1
4.297807999E1,5.904012322E-1,-8.823948503E-1,-6.449210048E-1
4.298022944E1,6.305656433E-1,-8.549059033E-1,-6.765332818E-1
4.298237852E1,6.769914031E-1,-8.312348723E-1,-7.081455588E-1
4.298452879E1,7.171558142E-1,-8.013024926E-1,-7.397578359E-1
4.298667678E1,7.573201656E-1,-7.776314616E-1,-7.701483369E-1
4.298881698E1,7.974845767E-1,-7.466300726E-1,-8.017606139E-1
4.299098026E1,8.339837790E-1,-7.254024744E-1,-8.333728909E-1
4.299313086E1,8.717046976E-1,-6.954700947E-1,-8.625417352E-1
4.299528587E1,9.045386910E-1,-6.669121385E-1,-8.929322958E-1
4.299743304E1,9.385944605E-1,-6.383541822E-1,-9.231700897E-1
4.299958216E1,9.689850211E-1,-6.061310172E-1,-9.511171579E-1
4.300172941E1,1.000597239E0,-5.702427030E-1,-9.801332951E-1
4.300387076E1,1.029766083E0,-5.343543887E-1,-1.007927656E0
4.300603350E1,1.058934927E0,-4.948008358E-1,-1.034347534E0
4.300818401E1,1.085660219E0,-4.601342380E-1,-1.062141895E0
4.301033780E1,1.112385631E0,-4.181372523E-1,-1.087492824E0
4.301248988E1,1.136667490E0,-3.761402667E-1,-1.111469269E0
4.301465411E1,1.160796642E0,-3.365867436E-1,-1.138041973E0
4.301680315E1,1.183856845E0,-2.958115041E-1,-1.162018418E0
4.301895347E1,1.203251839E0,-2.574796975E-1,-1.184925914E0
4.302110127E1,1.222646832E0,-2.180788964E-1,-1.206611633E0
4.302324660E1,1.242194533E0,-1.846340150E-1,-1.227075577E0
4.302538269E1,1.261589408E0,-1.513418704E-1,-1.246317863E0
4.302754844E1,1.276097536E0,-1.241583601E-1,-1.266781807E0
4.302970383E1,1.290605545E0,-9.697485715E-2,-1.284802318E0
4.303185882E1,1.301448345E0,-7.345654815E-2,-1.301753879E0
4.303400436E1,1.314887404E0,-5.497787148E-2,-1.316261888E0
4.303615376E1,1.328173757E0,-3.634648025E-2,-1.329395533E0
4.303830524E1,1.336725831E0,-1.908953860E-2,-1.341460109E0
4.304044674E1,1.345125318E0,-3.054326167E-3,-1.352302909E0
4.304256937E1,1.353677392E0,1.175915636E-2,-1.359633327E0
4.304473951E1,1.356120825E0,2.290744707E-2,-1.365589261E0
4.304690893E1,1.358411551E0,3.527746722E-2,-1.370323420E0
4.304906326E1,1.358411551E0,4.749477282E-2,-1.372614264E0
4.305120052E1,1.355968118E0,5.726861581E-2,-1.372461438E0
4.305335743E1,1.352302909E0,6.704246253E-2,-1.371087074E0
4.305550925E1,1.346194267E0,8.048149943E-2,-1.364825726E0
4.305766117E1,1.338863850E0,9.392052889E-2,-1.358564258E0
4.305980925E1,1.329089999E0,1.108720452E-1,-1.351081252E0
4.306195944E1,1.315651059E0,1.204931661E-1,-1.338558435E0
4.306411165E1,1.304502726E0,1.412625909E-1,-1.326188445E0
4.306625797E1,1.287398458E0,1.618792862E-1,-1.311222196E0
4.306839246E1,1.272737741E0,1.873829067E-1,-1.296256065E0
4.307054196E1,1.251968265E0,2.067778856E-1,-1.277624607E0
4.307269602E1,1.232420683E0,2.347249687E-1,-1.258840561E0
4.307486656E1,1.212872982E0,2.675589919E-1,-1.237612963E0
4.307701710E1,1.189660072E0,3.028364480E-1,-1.217607141E0
4.307916743E1,1.167668939E0,3.344487250E-1,-1.192714334E0
4.308131014E1,1.141859889E0,3.732386529E-1,-1.169043422E0
4.308344475E1,1.114981771E0,4.072943926E-1,-1.144150615E0
4.308561105E1,1.088103771E0,4.448626041E-1,-1.114218235E0
4.308774447E1,1.061225653E0,4.838052690E-1,-1.084438562E0
4.308989082E1,1.034347534E0,5.201517344E-1,-1.054506183E0
4.309204559E1,1.005026102E0,5.638286471E-1,-1.022130251E0
4.309420560E1,9.720393419E-1,6.111706495E-1,-9.873109460E-1
4.309636726E1,9.414960742E-1,6.499606371E-1,-9.500481486E-1
4.309852319E1,9.085093141E-1,6.997461319E-1,-9.078984857E-1
4.310067320E1,8.767443299E-1,7.507534027E-1,-8.706356883E-1
4.310281576E1,8.423831463E-1,8.042041063E-1,-8.283332586E-1
4.310495992E1,8.081747293E-1,8.623890281E-1,-7.835873961E-1
4.310713096E1,7.727445364E-1,9.195048809E-1,-7.388415337E-1
4.310926987E1,7.360926270E-1,9.789115787E-1,-6.914994717E-1
4.311142329E1,7.031059265E-1,1.040914416E0,-6.418666840E-1
4.311356698E1,6.627888083E-1,1.105207920E0,-5.933028460E-1
4.311572401E1,6.261368990E-1,1.167210817E0,-5.436700583E-1
4.311787293E1,5.870414972E-1,1.229060888E0,-4.902193546E-1
4.312002264E1,5.514585972E-1,1.292132735E0,-4.381431043E-1
4.312217233E1,5.123631954E-1,1.350317597E0,-3.860668242E-1
4.312432377E1,4.758640230E-1,1.407280803E0,-3.315471113E-1
4.312646946E1,4.379903674E-1,1.459357023E0,-2.794708610E-1
4.312860785E1,4.001167417E-1,1.510211587E0,-2.273945808E-1
4.313077260E1,3.610213697E-1,1.551292300E0,-1.754710376E-1
4.313291275E1,3.231477141E-1,1.585042596E0,-1.237002090E-1
4.313506430E1,2.854267955E-1,1.613753319E0,-7.559457421E-2
4.313722643E1,2.487748712E-1,1.632842779E0,-2.641992271E-2
4.313937452E1,2.110539377E-1,1.648267150E0,2.031126991E-2
4.314151522E1,1.696678251E-1,1.650099754E0,6.566801667E-2
4.314367673E1,1.305724531E-1,1.644601941E0,1.110247597E-1
4.314582783E1,9.162978828E-2,1.635438919E0,1.562287807E-1
4.314798255E1,5.390885845E-2,1.615280390E0,1.988366395E-1
4.315013108E1,1.267545391E-2,1.590234995E0,2.426662147E-1
4.315228064E1,-2.626720630E-2,1.560302496E0,2.828305960E-1
4.315442996E1,-6.765332818E-2,1.520596266E0,3.228422701E-1
4.315658051E1,-1.078177169E-1,1.473559737E0,3.627012372E-1
4.315873142E1,-1.478293836E-1,1.420414448E0,3.976732790E-1
4.316088111E1,-1.867720485E-1,1.363603950E0,4.314235747E-1
4.316303170E1,-2.280054539E-1,1.295645237E0,4.637994468E-1
4.316518198E1,-2.692388594E-1,1.224173903E0,4.949535728E-1
4.316733012E1,-3.106249869E-1,1.151481032E0,5.210680366E-1
4.316946320E1,-3.518583775E-1,1.070235968E0,5.459607840E-1
4.317161421E1,-3.956879675E-1,9.902125597E-1,5.696318150E-1
4.317377100E1,-4.393648207E-1,9.016370773E-1,5.884159207E-1
4.317593984E1,-4.805982411E-1,8.168795705E-1,6.047565937E-1
4.317808897E1,-5.232060552E-1,7.283040881E-1,6.185010672E-1
4.318023896E1,-5.644394755E-1,6.374378800E-1,6.298020482E-1
4.318238211E1,-6.107125282E-1,5.427537560E-1,6.363688707E-1
4.318452383E1,-6.519459486E-1,4.482223690E-1,6.440047026E-1
4.318668358E1,-6.908885837E-1,3.512475193E-1,6.453791261E-1
4.318882084E1,-7.321220040E-1,2.518292069E-1,6.469063163E-1
4.319099055E1,-7.722864151E-1,1.513418704E-1,6.470590234E-1
4.319313667E1,-8.098546267E-1,5.925392732E-2,6.438519955E-1
4.319529285E1,-8.475755453E-1,-3.512475267E-2,6.380487680E-1
4.319743961E1,-8.865181804E-1,-1.308778822E-1,6.320928335E-1
4.319959017E1,-9.191994667E-1,-2.240348309E-1,6.226243973E-1
4.320174171E1,-9.508117437E-1,-3.097086847E-1,6.120869517E-1
4.320389179E1,-9.836457372E-1,-3.930917978E-1,5.977316499E-1
4.320604126E1,-1.007927656E0,-4.689917862E-1,5.835290551E-1
4.320819137E1,-1.037249207E0,-5.473352671E-1,5.668829679E-1
4.321034292E1,-1.056644201E0,-6.207917929E-1,5.490151644E-1
4.321249244E1,-1.072373986E0,-6.879869699E-1,5.276348591E-1
4.321464349E1,-1.089325428E0,-7.565566301E-1,5.085453391E-1
4.321679330E1,-1.100321054E0,-8.225300312E-1,4.871650338E-1
4.321895080E1,-1.105055213E0,-8.897252083E-1,4.668537676E-1
4.322111530E1,-1.107498646E0,-9.532552361E-1,4.453207552E-1
4.322323333E1,-1.104902506E0,-1.015563488E0,4.263839424E-1
4.322537156E1,-1.099862933E0,-1.077871680E0,4.085161388E-1
4.322754179E1,-1.090089083E0,-1.130406141E0,3.895792961E-1
4.322969755E1,-1.076497316E0,-1.181566119E0,3.718642294E-1
4.323185306E1,-1.056949615E0,-1.230435371E0,3.602577746E-1
4.323399738E1,-1.036027431E0,-1.273195863E0,3.474296033E-1
4.323614894E1,-1.017701507E0,-1.311069489E0,3.359758854E-1
4.323829509E1,-9.906707406E-1,-1.346346974E0,3.268128932E-1
4.324043180E1,-9.589056969E-1,-1.378111959E0,3.202461004E-1
4.324259890E1,-9.245445728E-1,-1.403615594E0,3.149010241E-1
4.324475066E1,-8.915578127E-1,-1.425606728E0,3.121521473E-1
4.324690450E1,-8.549059033E-1,-1.448666930E0,3.092505336E-1
4.324905081E1,-8.156577945E-1,-1.466992855E0,3.065016270E-1
4.325120103E1,-7.716755271E-1,-1.481500983E0,3.061962128E-1
4.325335110E1,-7.289149761E-1,-1.493718266E0,3.046690524E-1
4.325548915E1,-6.849326491E-1,-1.502117634E0,3.019201458E-1
4.325763688E1,-6.395758986E-1,-1.505630136E0,3.017674387E-1
4.325978205E1,-5.919284225E-1,-1.507920861E0,3.002402782E-1
4.326195684E1,-5.467243791E-1,-1.507768154E0,2.976440787E-1
4.326410610E1,-5.015203953E-1,-1.510058880E0,2.938261926E-1
4.326625929E1,-4.538728893E-1,-1.505019307E0,2.900082767E-1
4.326840094E1,-4.074471295E-1,-1.501048565E0,2.861903608E-1
4.327053773E1,-3.646865487E-1,-1.496008992E0,2.813034356E-1
4.327268597E1,-3.194825351E-1,-1.488525867E0,2.762638032E-1
4.327483937E1,-2.780964077E-1,-1.480890036E0,2.701551616E-1
4.327701010E1,-2.341141105E-1,-1.470963478E0,2.626720667E-1
4.327916217E1,-1.925752759E-1,-1.458440781E0,2.553416789E-1
4.328131267E1,-1.559233516E-1,-1.443627238E0,2.455678284E-1
4.328346172E1,-1.206458881E-1,-1.432326317E0,2.370157093E-1
4.328560851E1,-8.399397135E-2,-1.414916635E0,2.273945808E-1
4.328776063E1,-4.978551716E-2,-1.392772794E0,2.163990140E-1
4.328990996E1,-1.817324013E-2,-1.368032694E0,2.043344229E-1
4.329206028E1,8.704829961E-3,-1.343292713E0,1.948660165E-1
4.329420801E1,3.298672289E-2,-1.313665748E0,1.840231568E-1
4.329634675E1,5.604688451E-2,-1.281748056E0,1.745547503E-1
4.329849783E1,7.544185966E-2,-1.244790673E0,1.614211351E-1
4.330066835E1,9.254608303E-2,-1.207833290E0,1.484402567E-1
4.330279709E1,1.058324054E-1,-1.165989041E0,1.366810948E-1
4.330496040E1,1.178969890E-1,-1.125366449E0,1.223257631E-1
4.330711173E1,1.275181174E-1,-1.079856992E0,1.069014147E-1
4.330926857E1,1.359175146E-1,-1.026864529E0,9.040805697E-2
4.331141581E1,1.369865239E-1,-9.764680862E-1,7.269296050E-2
4.331356076E1,1.415680200E-1,-9.248499870E-1,5.619960278E-2
4.331569798E1,1.463022232E-1,-8.707883954E-1,3.726277873E-2
4.331784847E1,1.449277848E-1,-8.129089475E-1,1.710422710E-2
4.331999950E1,1.447750628E-1,-7.564038634E-1,-5.497787148E-3
4.332215543E1,1.432479024E-1,-7.009678483E-1,-2.932153270E-2
4.332430461E1,1.418734491E-1,-6.430884004E-1,-5.299255997E-2
4.332645368E1,1.391245574E-1,-5.827654600E-1,-8.048149943E-2
4.332860380E1,1.328631938E-1,-5.273294449E-1,-1.102611795E-1
4.333075209E1,1.325577646E-1,-4.743368626E-1,-1.389718503E-1
4.333289155E1,1.299615800E-1,-4.201225638E-1,-1.701259762E-1
4.333505391E1,1.247692257E-1,-3.634648323E-1,-2.049452960E-1
4.333720276E1,1.258382350E-1,-3.165809214E-1,-2.397646159E-1
4.333934823E1,1.256855279E-1,-2.733621895E-1,-2.771801054E-1
4.334150833E1,1.278235465E-1,-2.348776907E-1,-3.145956099E-1
4.334365626E1,1.325577646E-1,-2.038762718E-1,-3.570507467E-1
4.334581118E1,1.385136992E-1,-1.850921661E-1,-3.982841372E-1
4.334795918E1,1.456913650E-1,-1.773036420E-1,-4.410447180E-1
4.335010911E1,1.540907621E-1,-1.744020283E-1,-4.862487316E-1
4.335225937E1,1.661553532E-1,-1.812742651E-1,-5.340489149E-1
4.335440708E1,1.783726513E-1,-1.930334121E-1,-5.818491578E-1
4.335655100E1,1.892155111E-1,-2.109012306E-1,-6.284276247E-1
4.335871172E1,2.025018334E-1,-2.385428846E-1,-6.776022911E-1
4.336086121E1,2.183843255E-1,-2.649627924E-1,-7.269296646E-1
4.336301432E1,2.354885489E-1,-2.950479090E-1,-7.761042714E-1
4.336516293E1,2.512183189E-1,-3.265074790E-1,-8.229882121E-1
4.336731253E1,2.658790946E-1,-3.553708494E-1,-8.709411025E-1
4.336946307E1,2.828305960E-1,-3.707951903E-1,-9.188940525E-1
4.337161346E1,2.948952019E-1,-3.837760985E-1,-9.654725194E-1
4.337376239E1,3.058907688E-1,-3.845396638E-1,-1.008233070E0
4.337590397E1,3.155119121E-1,-3.681990206E-1,-1.050840974E0
4.337806503E1,3.200933933E-1,-3.382666409E-1,-1.092074394E0
4.338021542E1,3.236058652E-1,-2.962696552E-1,-1.129489779E0
4.338236955E1,3.257438838E-1,-2.321287990E-1,-1.162934661E0
4.338451631E1,3.229950070E-1,-1.522581577E-1,-1.196226835E0
4.338666691E1,3.178026378E-1,-5.879577994E-2,-1.224479437E0
4.338881762E1,3.089450896E-1,4.917465150E-2,-1.248914003E0
4.339097025E1,2.964223623E-1,1.682933718E-1,-1.269377947E0
4.339312100E1,2.826778889E-1,2.921462953E-1,-1.283886075E0
4.339527176E1,2.675589919E-1,4.269948006E-1,-1.291980028E0
4.339742252E1,2.525927722E-1,5.618433356E-1,-1.295339704E0
4.339957178E1,2.327396572E-1,6.940956116E-1,-1.291369081E0
4.340215924E1,2.153300047E-1,8.275696635E-1,-1.278693676E0
4.340431052E1,1.991420686E-1,9.523389339E-1,-1.262658477E0
4.340646181E1,1.806633919E-1,1.064738154E0,-1.238071084E0
4.340861309E1,1.634064466E-1,1.162476540E0,-1.205084443E0
4.341057999E1,1.498146951E-1,1.250288486E0,-1.163851023E0
4.341268827E1,1.400408596E-1,1.320843339E0,-1.115287185E0
4.341479630E1,1.266018152E-1,1.375363111E0,-1.060920238E0
4.341690711E1,1.194241568E-1,1.416443825E0,-1.000597239E0
4.341901773E1,1.145372316E-1,1.448819637E0,-9.329439402E-1
4.342112507E1,1.146899462E-1,1.468978167E0,-8.619308472E-1
4.342323544E1,1.162171140E-1,1.476919413E0,-7.886270285E-1
4.342537654E1,1.237002090E-1,1.477377653E0,-7.116580009E-1
4.342752787E1,1.350012124E-1,1.465618491E0,-6.323982477E-1
4.342968075E1,1.487456858E-1,1.446528912E0,-5.545129180E-1
